filepath,label
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes565.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes728.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic199.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass105.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic130.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes542.jpg,3
data\raw\Residuos contenedores\AMARILLO (Electronicos rechazo parcial)\battery878.jpg,2
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes192.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper579.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes72.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass54.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological416.jpg,1
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological985.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes839.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic192.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass68.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes391.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic570.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological954.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper890.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes309.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard286.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper725.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological538.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic350.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper544.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic62.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper867.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\trash265.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper713.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass238.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic863.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass227.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal316.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\trash680.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard279.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard86.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes449.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic492.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\trash678.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper689.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass79.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper1041.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass50.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal44.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal27.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass596.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic99.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic206.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard186.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological780.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass205.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological878.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass332.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper431.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass143.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_307.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass678.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass199.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological323.jpg,1
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological180.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes811.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\shoes1925.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass248.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological634.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal234.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper549.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard114.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper1033.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper957.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic712.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper932.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper1039.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass574.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes607.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic496.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic404.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic656.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper532.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes816.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal276.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes172.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass44.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes808.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard143.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass25.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes738.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal272.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass106.jpg,0
data\raw\Residuos contenedores\AMARILLO (Electronicos rechazo parcial)\battery851.jpg,2
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass194.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass119.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic143.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard2.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper23.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass39.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard220.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological213.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes651.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal193.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass40.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes784.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\shoes1974.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper668.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper201.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological454.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass32.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological753.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic859.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes263.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper35.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes129.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper655.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes448.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper729.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard182.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass494.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal337.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes261.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass123.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological789.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper999.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_333.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes587.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological596.jpg,1
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\trash525.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass74.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological664.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes561.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper611.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological943.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes549.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic167.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass304.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard16.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological938.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal346.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\shoes1039.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard243.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper483.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes378.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper764.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\trash444.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass8.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard255.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper505.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper732.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass30.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper231.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper557.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper265.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper1003.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic359.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes4.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic322.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal253.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass274.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass107.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic604.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological638.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes71.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological181.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper701.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper5.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass62.jpg,0
data\raw\Residuos contenedores\AMARILLO (Electronicos rechazo parcial)\battery897.jpg,2
data\raw\Residuos contenedores\MARRON (Textil especial)\shoes1946.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes705.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass12.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass217.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic320.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic783.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\shoes6.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\shoes1963.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic374.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes752.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological346.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes391.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes709.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic63.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal36.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass214.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological612.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic17.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass159.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper1043.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes179.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass133.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological910.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper651.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological743.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic186.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper213.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological886.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes654.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic243.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass304.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass67.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological447.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass454.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper622.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass218.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological603.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes642.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\trash342.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper840.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes27.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper431.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper873.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal349.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic765.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper599.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes538.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes283.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic156.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes269.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes98.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass221.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes768.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological587.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes645.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological77.jpg,1
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological917.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic588.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_322.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes477.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological642.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper566.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes220.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard164.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes365.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes737.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes301.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass95.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper814.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass65.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic861.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes393.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass596.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper217.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass43.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper460.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass189.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological721.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes621.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes98.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes405.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass159.jpg,0
